COUNTRY,YEAR,QUARTER,UNIT,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","Assets - Direct investment, Total financial assets/liabilities","Liabilities - Direct investment, Total financial assets/liabilities","Assets - Other investment, Debt instruments","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Assets - Portfolio investment, Debt securities","Assets - Portfolio investment, Total financial assets/liabilities","Liabilities - Portfolio investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Liabilities - Portfolio investment, Debt securities","Assets - Portfolio investment, Equity and investment fund shares","Liabilities - Portfolio investment, Equity and investment fund shares"
Iceland,2004,2,US dollar,708664226.8984443,705905763.9524242,270205855.4437327,63526989.93595606,763243366.880146,206678865.5077767,18993595.60841719,55141811.52790482,995105215.004574,-939963403.4766692,1008581884.720951,36148215.91948763,-13476669.71637694
Iceland,2004,3,US dollar,497075397.0101987,77022307.0833139,1313388906.999487,121953150.4680296,508028687.1885622,1191435756.531458,11973175.61588972,388380757.2300096,2095012341.079494,-1706631583.849485,2045331346.341917,376407581.6141199,49680994.7375774
Iceland,2004,4,US dollar,1721062106.210621,379627962.7962797,684413441.34413445,451410141.0141014,1821977197.719772,233003300.330033,22607260.72607261,648979897.989799,3457230723.072307,-2808250825.082508,3185688568.856886,626372637.2637264,271542154.2154215
Iceland,2005,1,US dollar,714685807.1505963,-128710725.8938246,519490790.8992419,162562296.8580716,755947995.6663059,356928494.0411703,73082340.1950163,507058504.8754066,3468039003.250273,-2960980498.374866,3502296858.071508,433976164.6803903,-34257854.82123512
Iceland,2005,2,US dollar,4457827127.106306,1230845641.772416,1999490326.607032,231022467.235282,4482088620.761391,1768467859.37175,311810900.769711,775665695.8602043,5386301227.376745,-4610635531.516541,5391153526.107762,463854795.0904933,-4852298.731017269
Iceland,2005,3,US dollar,866907605.2796983,600282840.9805154,1317316153.362665,30641106.22250157,909239472.0301696,1286675047.140163,232479572.5958517,1474905719.673162,2984679446.888749,-1509773727.215588,2930688246.385921,1242426147.07731,53991200.50282841
Iceland,2005,4,US dollar,4363948292.371529,1761634216.406001,3233226939.036068,2669454197.255027,4693041812.958825,563772741.7810405,800063836.5783594,1915608043.408873,5012735397.3827,-3097127353.973827,4944909032.875838,1115544206.830514,67826364.50686243
Iceland,2006,1,US dollar,3606163351.416516,5371443640.747438,185518384.5690175,452245328.5111513,3616244725.738396,-266726943.9421338,308273056.0578662,1583875828.812538,2874728752.260398,-1290852923.44786,2830515370.705244,1275602772.754671,44213381.55515371
Iceland,2006,2,US dollar,615816603.3640804,-690179055.8871405,191033640.8030385,378608247.4226804,838157894.7368422,-187574606.6196419,359698860.5534455,-155398806.2940857,3520374389.582203,-3675773195.876289,3440680954.964731,-515097666.8475312,79693434.61747152
Iceland,2006,3,US dollar,1829552593.006212,348000279.1931319,1860417393.732114,606226006.8402317,1644559223.843093,1254191386.891882,577748307.3916382,679891114.6785789,3071836392.824737,-2391945278.146158,2854470580.023731,102142807.2869407,217365812.8010051
Iceland,2006,4,US dollar,4962292587.49366,1981421636.1133251,3313484530.106514,2439475400.333309,5206318382.725889,874009129.7732048,708905151.8005942,902934569.9586986,4853257010.361568,-3950322440.402869,4029765958.988479,194029418.1581045,823491051.373089
Iceland,2007,1,US dollar,1926854207.4364,5307005870.84149,2372480430.528377,978654598.8258322,2171668297.455969,1393825831.702545,2358918786.69276,4204667318.98239,979755381.6046972,3224911937.377692,1152387475.538161,1845748532.289629,-172632093.9334639
Iceland,2007,2,US dollar,2381294625.343271,6656477049.823461,4144025107.885445,3138140447.234209,2623193409.18007,1005884660.651236,1741498626.912515,3301906630.051,1293354256.571204,2008552373.479796,1284064338.956454,1560408003.138486,9289917.614750884
Iceland,2007,3,US dollar,4948194107.086279,8745812651.811169,71507022.91688664,927563628.6830705,3720551272.57366,-856056605.7661839,2447317562.572604,3305671137.395711,-1836767346.07667,5142438483.472381,-2247243637.131692,858353574.8231065,410476291.0550214
Iceland,2007,4,US dollar,8751530987.180534,10845823466.9715,3628611088.42982,1827810892.46346,8590773250.591982,1800800195.966359,-1779178574.344737,-1616575487.874582,-19286355.84224708,-1597289132.032334,16624479.46435862,162603086.470156,-35910835.3066057
Iceland,2008,1,US dollar,-896583075.9728229,-267231624.459543,-1353739345.274862,1000751080.914145,-908812847.4366899,-2354490426.189007,-1261474984.55837,-3825561457.689934,287481161.210624,-4113042618.900558,480963557.7516988,-2564086473.131564,-193482396.5410748
Iceland,2008,2,US dollar,3870517649.119735,2341731628.273628,225821143.9082072,1156065516.33529,3932569851.975127,-930244372.4270828,512393798.7212054,132394674.6080407,2708605588.158011,-2576210913.54997,3031347989.839714,-379999124.1131647,-322742401.6817029
Iceland,2008,3,US dollar,-450674573.1683049,3552767938.870536,-833975404.9428898,-1076081505.949775,-556540772.8738009,242106101.0068849,-2209770366.537986,-1334281848.211087,-2259652962.948222,925371114.737135,-799410992.1598278,875488518.326899,-1460241970.788394
Iceland,2008,4,US dollar,-1131473794.156247,-18881062.6958409,-1817298267.227301,122951873.3763628,221824365.9444555,-1940250140.603664,-259088352.6607575,-574876134.872387,-253327619.914835,-321548514.9575519,-240600980.2083619,-315787782.2116294,-12726639.70647316
Iceland,2009,1,US dollar,-159049998.5803928,-73123988.52957062,-56344226.45580777,-147789670.934954,289387013.4294889,91445444.47914623,-740609295.5907007,-886831719.7126739,-18875102.92155254,-867956616.7911214,24573407.91005373,-146222424.1219731,-43448510.83160627
Iceland,2009,2,US dollar,27784399.59171585,160550525.1720395,-549081689.7698478,652403937.9671414,-144745974.778572,-1201485627.736989,35694577.06364634,57236179.24994253,-208793915.2480991,266030094.4980416,-210421783.9386262,21541602.18629619,1619966.415330418
Iceland,2009,3,US dollar,317125195.3085798,-242479107.5395009,921518733.4765996,92158203.98162743,951676291.0391948,829360529.4949722,-79845120.91487385,-129888782.4278235,197871877.9461269,-327760660.3739505,239369183.6029751,-50043661.51294968,-41497305.65684821
Iceland,2009,4,US dollar,63532969.78766757,-265280132.432809,1956047568.114952,-533184330.2591033,-9715481.38017418,2489231898.374056,106347091.9592885,-5248130.786970642,383693095.6339211,-388941226.4208918,377165129.2716003,-111595222.7462592,6536015.64266896
Iceland,2010,1,US dollar,208783028.1287676,351546029.5151076,136072951.046044,103542482.9988703,-956747951.2511208,32530468.04717374,23592057.66301798,-58433776.94408951,-168084566.775404,109650789.8313145,-183705166.101101,-82025834.60710749,15620599.32569701
Iceland,2010,2,US dollar,-31437340.58970598,-140456935.6035379,-476288931.9723936,-34602852.12360265,748032930.7016705,-441686079.8487909,212579265.9569134,197941691.7387474,-117271702.4768894,315213394.2156368,-109766251.2970115,-14637574.21816592,-7505451.17987785
Iceland,2010,3,US dollar,341632113.0931242,-892343346.2732668,-271452583.9534249,-8773483.619128177,-458222703.3929454,-262679100.3342968,506593620.6847167,215517455.9748197,225291717.193088,-9774261.218268272,226134038.3390309,-291076164.709897,-842321.1459429143
Iceland,2010,4,US dollar,-190884031.2628069,9754294.050379284,-1880001146.417581,196816054.4319063,-1745842086.709287,-2076817200.849487,85643584.50387312,-568238386.0733169,-609232903.3312005,40994517.25788361,-619675735.785136,-653881970.57719,10442832.45393547
Iceland,2011,1,US dollar,159062421.5976191,-144705488.7391326,-5895982.618742913,351839535.0457723,-21079213.77124291,-357735517.6645153,204878940.5458942,161162596.4282369,372944570.6387032,-211781974.2104662,373667581.6459651,-43716344.11765731,-714403.7333659296
Iceland,2011,2,US dollar,63337828.79957159,-95676822.56641136,129329697.4451216,235456254.4546099,-1042967585.810232,-106126557.0094882,906709355.3018466,916440834.737101,639676158.1252819,276764676.611819,646806152.9590327,9731479.435254328,-7129994.833750695
Iceland,2011,3,US dollar,-258768890.025098,-130007692.4896952,128137950.0582567,260958912.4100699,-1256285133.412474,-132820962.3518132,730420074.5704086,681538428.6892375,154807748.3511358,526730680.3381017,141987893.9948378,-48881645.88117108,12819854.35629792
Iceland,2011,4,US dollar,240033897.7211499,-106921955.5706765,-227519679.4654749,258703483.4928278,-1851214062.736358,-486223162.9583027,-821716127.9834132,-827210175.02249,-193410804.09787261,-633799370.9246174,-191537062.7465825,-5494047.039076866,-1873741.351290104
Iceland,2012,1,US dollar,170350538.7536588,40112263.58367196,-1821993686.878218,409368514.9064145,1364299176.995121,-2231362201.784632,-436870852.3104068,-466864634.6574843,289955969.8600916,-756820604.5175759,285503516.6392232,-29993782.34707749,4452453.220868416
Iceland,2012,2,US dollar,-399371477.5603697,-176162755.6049917,10927566.43155294,237377582.3896666,-2190131343.542641,-226450015.9581137,86185378.15526456,74408152.1307615,593046661.4422778,-518638509.3115163,592448752.8398314,-11777226.02450306,605775.8208996231
Iceland,2012,3,US dollar,336259836.7509925,11214353.79040893,94277014.8601963,130685036.5568321,2941820199.40018,-36408021.6966358,103710408.9115918,161685121.1464179,133726492.914782,27958628.23163589,153552884.8952149,57974712.23482614,-19834524.2166841
Iceland,2012,4,US dollar,-95741634.70133854,-124312330.8706182,-1488139876.967348,246733194.2340629,-192731002.1700142,-1734873071.201411,972889822.796859,830497287.8135535,80156896.12332535,750340391.690228,80872156.94536573,-142392534.9833056,-715260.8220403809
Iceland,2013,1,US dollar,15324141.6846268,-63065644.15207366,-83752056.041377455,4410899.684492373,231356012.8630803,-88162955.72586983,277430651.2786335,334143341.8744329,36812535.3347474,297330806.5396855,47136084.863693,56712690.59579944,-10323549.52894561
Iceland,2013,2,US dollar,203866298.8538503,73713805.413822,221664150.3410912,31032151.3110867,-197668165.9582937,190631999.0300045,274244562.8700635,261035155.1461999,-124808989.3105257,385844144.4567256,-122942081.8118641,-13201110.35720292,-1866907.498661633
Iceland,2013,3,US dollar,191510515.008896,10209929.11279311,269340573.3428254,309180774.0798814,-460124167.832364,-39840200.73705597,365674063.0785805,354059855.6897559,119892322.9312939,234167532.7584621,124220804.2056495,-11614207.38882453,-4328481.274355656
Iceland,2013,4,US dollar,-287863332.1880921,14414008.14808026,119863857.2314042,127983720.6994379,-421999475.1045821,-8119863.468033643,310338847.4959142,320684587.2945073,92778193.56852816,227906393.7259792,95087436.05379029,10345739.79859317,-2309242.485262135
Iceland,2014,1,US dollar,-168116814.9971777,51387012.30761031,162753246.3704852,127176949.4110533,-396764083.1092963,35576296.9594319,79954796.26544237,9703421.871128868,-264696049.0941303,274399470.9652592,-252533960.3647623,-70242624.69019166,-12162088.72936801
Iceland,2014,2,US dollar,66601134.56409447,-119632254.7443357,94095471.80135332,299213502.5369213,123387924.5215901,-205118030.735568,321853813.7413136,297601399.0004583,221433935.7584516,76167463.24200669,226872570.7660795,-24243557.02911645,-5429777.295889069
Iceland,2014,3,US dollar,-68621181.32253592,822220.8446035258,-403873165.909159,286432621.9382887,62060544.16663696,-690305787.8474478,90769755.3240434,179663819.346335,1016247834.329029,-836584014.9826937,1017138573.577349,88894064.02229162,-890739.2483204863
Iceland,2014,4,US dollar,-417293039.2462373,-69546132.6404346,168379122.0251653,53952465.15595084,-2738377957.504386,114426656.8692144,-451810271.9592873,-440383037.505814,65306604.29309058,-505689641.7989046,136436468.7874181,11427234.45347326,-71121742.79251266
Iceland,2015,1,US dollar,352481187.7206756,-109930880.0570866,-186203337.2644624,768992002.5354285,1116770745.417479,-955195339.7998908,-16675708.05034616,-52318442.81444481,294988557.9898459,-347307000.8042907,323338010.4723832,-35642734.76409865,-28349452.48253729
Iceland,2015,2,US dollar,-64511707.89409916,27467232.62343284,-237021791.0773918,-628491584.2830595,-285678673.0578286,391469793.2056676,-102648587.4042155,-37987235.09375334,-13063957.54849189,-24923277.54526145,-8237925.120784405,64661352.31046215,-4826032.427707485
Iceland,2015,3,US dollar,-44883512.9052811,77042161.53083286,119031929.1181623,130797288.371413,816949993.9732873,-11765359.25325064,-894852663.9802479,-802976250.1352842,-206263120.215888,-596713129.9193962,-186928332.4204165,91884028.96422152,-19327172.67621368
Iceland,2015,4,US dollar,-263821262.6311569,-32068897.13333095,754772695.7846212,874469738.1992269,-1963565719.139416,-119697042.4146056,-2295814049.096594,-2194760633.986928,-6914246232.725705,4719485598.738777,-6913456510.971094,101045672.7395225,-789721.7546112402
Iceland,2016,1,US dollar,-88231873.24767745,96448899.27726977,-200647948.1051777,120181786.957437,-4459308438.532982,-320829735.0626147,-78427467.18964113,94822612.87557963,-467888044.65851,562710657.5340896,-470448084.0181083,173250080.0652208,2567820.634247602
Iceland,2016,2,US dollar,-2686604.51480832,-121819711.9455554,-203518384.1790035,-676012814.947506,-573938027.749337,472494430.7685024,-80776163.45426692,244052125.1870603,-777812467.9483752,1021864593.135436,-814364855.2778606,324836380.8236007,36552387.32948544
Iceland,2016,3,US dollar,-100133434.7760898,94160622.59698196,-419568905.3975493,159514693.5369358,204742248.6495562,-579083598.9344851,90945794.5119098,334469021.956126,580031127.2121906,-245562105.2560646,615741099.1782157,243523227.4442162,-35701511.89211715
Iceland,2016,4,US dollar,70276267.31720906,30906330.20967209,-986275797.9599854,-669970623.0155098,-248897326.7014383,-316305174.9444756,-214812717.3324215,342439659.8424853,-233723035.6732578,576162695.5157433,-243045397.6643162,557252377.1749068,9313508.845767697
Iceland,2017,1,US dollar,402356608.8074243,-190072056.1027046,-432602461.0069464,-370178457.265963,-270799228.6103907,-62424003.74098333,-814070.5560947955,271398599.2396034,-23536479.48445502,294935078.7240584,-366492775.1878196,272212669.7956982,342956295.7033646
Iceland,2017,2,US dollar,-162362947.4299116,73052373.24968745,102063785.1034747,-219099973.1728566,-415493706.733294,321163758.2763312,182297578.0963517,177773474.1467296,-1262234526.373935,1440008000.520664,-1260853484.115629,-4514579.520254478,-1381042.258305695
Iceland,2017,3,US dollar,68510379.50566518,38365055.81595723,-5482949140.656072,-5230994014.480122,31374972.91457843,-251955126.1759499,133000751.9300233,403958688.05031687,-41174331.35277658,445133019.4030934,-39490657.79872323,270957936.1202936,-1683673.55405335
Iceland,2017,4,US dollar,-94878893.3493232,41474349.90212147,-1349704470.371867,-1179620536.018145,-60661839.44065179,-170083934.3537218,-15172612.25437463,306332275.8233952,2307839.198968359,304024436.6244268,-56446695.11856908,321504888.0777698,58754534.31753744
Iceland,2018,1,US dollar,454851417.8769112,38167205.67063863,-93662461.18189892,-333644082.9472205,927040776.0338508,239981621.7653216,339509113.5154217,374046527.923784,516458964.9415414,-142412437.0177574,533777124.3427563,34537414.4083623,-17318159.40121489
Iceland,2018,2,US dollar,211477349.1970798,-39653211.02987015,-251710426.8274355,-70386140.85560426,425235.507022736,-181324285.9718313,-91000398.50286552,131262469.4632455,98828597.60942043,32433871.85382506,-180589788.2778829,222262867.966111,279418385.8873033
Iceland,2018,3,US dollar,329840873.5405852,10460577.93601005,79618674.46701638,-370749865.1684267,-20228096.37979327,450368539.6354431,218794261.2993903,133326164.7179796,-72484782.09369504,205810946.8116747,-56110096.49068285,-85468096.58141069,-16374685.60301219
Iceland,2018,4,US dollar,-693342895.0646033,-539844.3757839898,114031742.7617571,152061702.711217,-589892102.0682125,-38029959.94945998,26917471.10639874,488293390.5456652,-544271099.6654207,1032564490.211086,-472322302.320548,461375919.4392664,-71948797.34487265
Iceland,2019,1,US dollar,438513322.2430918,-36852873.86026363,-379416898.0745956,-486137547.7342361,213391238.8159617,106720649.6596405,192641160.1900899,332727135.3120791,200200296.1913122,132526839.1207669,81506842.82112645,140085975.1219892,118693453.3701858
Iceland,2019,2,US dollar,-237437011.8397363,12700043.40999413,165728230.1467206,-129592612.4082714,-365692777.5732715,295320842.554992,1573240.294049338,93383631.13279384,883508924.9265882,-790125293.7937943,258467892.4544891,91810390.83874452,625041032.4720991
Iceland,2019,3,US dollar,-333787234.0567081,-56775880.69002992,162624180.0466406,79524790.4401947,-180159797.9790593,83099389.60644588,295679597.102336,683077785.8456967,-120757189.3623684,803834975.208065,-52269475.89841888,387398188.7433606,-68487713.4639495
